source,target,weight,match,type
Psycho,tehdilgerer,1,11998,Directed
SouL,S A D B O Y,1,12029,Directed
Maybe,Supermassive Black Ho,1,12039,Directed
Obama Bin Laden,J.,1,12089,Directed
n-n-n-n-n-NORMIES-s-s-s-s-s-s,Nesquikk,2,12096,Directed
Dark,PRINCIE,2,12115,Directed
Hippie,Light,3,12116,Directed
666,"all muted, stealing mid, helo",3,12117,Directed
Citizen|Snipz -,SNAAAAKE,2,12124,Directed
Citizen|Snipz -,Vigoss,2,12124,Directed
Citizen|Snipz -,chopstixZ,2,12124,Directed
Sophiel,Kaiser,1,12146,Directed
Sophiel,Natsu,1,12146,Directed
#ano.Ainsley Kek,James,1,12167,Directed
Rutzen,FOX,1,12169,Directed
Je'W.Danny Dorito,Je'W. DangerousDan,3,12171,Directed
Ghost,Phay[D]e,1,12172,Directed
Floki,LOWPRIOR GOD,1,12181,Directed
Myst,KappaRoss,1,12182,Directed
Prince of Excrement,Chief,1,12185,Directed
Forged,Char The Red Comet,2,12187,Directed
King Kunta,The Angler,1,12193,Directed
Dictionaries,Hash Brownie,1,12195,Directed
Fragnat,:),1,12214,Directed
Fragnat,KN.4ever.♥™®,1,12214,Directed
Aneren,Equalizer,1,12223,Directed
Hashirama,Style,2,12232,Directed
Sam,ivenbetter,1,12242,Directed
TeKoRi,Jana,4,12245,Directed
XIII,??,1,12252,Directed
@[Y]Dimitrie~,Cookie,1,12263,Directed
BeezyDota,Miley,1,12265,Directed
Sir Pudgealot,Limitedmoon,1,12271,Directed
Deodorant spray,Noob,1,12272,Directed
RomanAbbasid,Alex,1,12273,Directed
NightWhisper,Zero,1,12278,Directed
Gintoki,Ozon.NARUWAT.WP,2,12280,Directed
Lets get this underway,ALWAYSWANNAFEED,1,12294,Directed
KOSOVA,S.T.Y.L.E.,2,12314,Directed
??,?????,1,12323,Directed
??,SD.merlin,1,12323,Directed
ITS BLACK THUNDERRRRRRRR,SLAM,1,12342,Directed
2Pro4Show,Empyrean,2,12343,Directed
JBiddZ_,Kpkz,1,12346,Directed
JBiddZ_,Reow,1,12346,Directed
SY,enenlove ツ,1,12347,Directed
...,Icarus-,1,12357,Directed
...,Matsuoka Rin,1,12357,Directed
Pyro,Fish Roe Man,3,12362,Directed
Miska,Tallcat,1,12366,Directed
random,eunhwa,1,12395,Directed
Kaolin~!,.,3,12397,Directed
Krisyboi,XTripleJaxX,1,12413,Directed
jd,BeezyDota,1,12414,Directed
jd,Clouds,1,12414,Directed
jd,Miley,1,12414,Directed
Fragnat,:),4,12415,Directed
Fragnat,MingLee,4,12415,Directed
DKD,#TRNDSTTR,1,12432,Directed
DKD,Jack,1,12432,Directed
< blank >,Cookie,2,12445,Directed
< blank >,Naylor,2,12445,Directed
PUNX,=-~XenonSpherE~-=,5,12455,Directed
Vegeta,Confused?,1,12470,Directed
Vegeta,happy team/rat kid,1,12470,Directed
Charizard,ONiGiRi,2,12471,Directed
322,GG,1,12480,Directed
~rabtug-molhut,Blue,2,12487,Directed
KOSOVA,S.T.Y.L.E.,1,12492,Directed
Matsuoka Rin,Icarus-,1,12499,Directed
....,Bob Ross,2,12509,Directed
....,Recovery,2,12509,Directed
CHI LONG QUA,confessor,1,12526,Directed
CDEC.garder.taobo,Danny,1,12527,Directed
My Team Rages At Me,Captain America,1,12531,Directed
kittycity,xD,2,12548,Directed
A N D R E W  S A L A D,Sasha,1,12550,Directed
I just want to be happy,Morty,1,12555,Directed
I just want to be happy,ONE PUNCH MAN,1,12555,Directed
SNAAAAKE,Carl,1,12562,Directed
SNAAAAKE,Citizen|Snipz -,1,12562,Directed
ITS BLACK THUNDERRRRRRRR,SLAM,1,12579,Directed
Juca,¯\_(ツ)_/¯,1,12581,Directed
eunhwa,RRL,1,12582,Directed
:),Fragnat,2,12588,Directed
TINKLES,kld,1,12589,Directed
K.Y,zzz,2,12600,Directed
SD.merlin,???,1,12603,Directed
Bleezieeeeeeeeee,Zero,5,12617,Directed
Bleezieeeeeeeeee,soy papá,5,12617,Directed
Flame,Alviprofluvium,1,12623,Directed
Yung Lean,Ehh!! What's up doc?,2,12625,Directed
Whatever,nom,1,12629,Directed
Miley,Clouds,14,12634,Directed
Miley,jd,14,12634,Directed
Burt Macklin - You sonofabitch,Savage,2,12638,Directed
goes,hectoriwi,1,12640,Directed
Rich Homie Dandy,CS.DaddyBender,1,12646,Directed
Rich Homie Dandy,Risky,1,12646,Directed
Blue,IceFraud,1,12650,Directed
123,ElonFloG,9,12652,Directed
AirmailMRCOOL,J.,1,12656,Directed
scrub,~rabtug-molhut,1,12661,Directed
Han Solo,Baldur,2,12682,Directed
Han Solo,¯\_(ツ)_/¯,2,12682,Directed
Deez_Nuts,Rampage,8,12684,Directed
Deez_Nuts,SNOW,8,12684,Directed
Bleezieeeeeeeeee,Zero,18,12686,Directed
Bleezieeeeeeeeee,confessor,18,12686,Directed
Bleezieeeeeeeeee,soy papá,18,12686,Directed
I just want to be happy,Fantasy,1,12687,Directed
Mineski FAN GAY,West Street Variety,2,12693,Directed
Vegeta,happy team/rat kid,1,12695,Directed
-Ebola Corporation,Davy Jones,2,12705,Directed
Ren,fake world,1,12707,Directed
Sophiel,4Head,4,12709,Directed
SD.merlin,A Wild Smurf,1,12730,Directed
SD.merlin,Memories,1,12730,Directed
SD.merlin,MingLee,1,12730,Directed
Myth,Air,1,12734,Directed
Myth,gohanaragorn,1,12734,Directed
John Cena,The Boy,1,12736,Directed
John Cena,Tom Ganks,1,12736,Directed
...,14,1,12744,Directed
KappaPride,KappaRoss,2,12745,Directed
skijunkie,Blue,1,12749,Directed
Casto,Kaiser,1,12751,Directed
whatever,Assassin,1,12758,Directed
leasey^,??????,1,12761,Directed
piss on your grave,-_-,1,12767,Directed
a Family Man,WeaponX,1,12769,Directed
MAD,Mach,1,12770,Directed
Bob Ross,Khan,1,12774,Directed
:(,ONE PUNCH MAN,1,12786,Directed
BeezyDota,Clouds,1,12806,Directed
BeezyDota,Miley,1,12806,Directed
Niklaus,Tensaiくず ! misery god,2,12811,Directed
Taco,Xorion,1,12812,Directed
beś-_-beś,!,1,12828,Directed
Big Smoke,Kirito,1,12843,Directed
Vendetta,Regentropfen,3,12844,Directed
IceFraud,Superman,1,12845,Directed
DKD,#TRNDSTTR,1,12855,Directed
Mild Bobby Sauce,Boss,1,12857,Directed
Mild Bobby Sauce,Kritecia,1,12857,Directed
Drake,PsyDuck,1,12870,Directed
Drake,SOMETIMES,1,12870,Directed
Alpha,Kingslayer,1,12883,Directed
Alpha,VICIOUS999X,1,12883,Directed
kang gorengan,kang somay,1,12884,Directed
Allahu Akbar,JUMPMAN,2,12885,Directed
"<font face=""impact"">SALTEW",The Psychotic Snivy,1,12899,Directed
Fantasy,ONE PUNCH MAN,1,12918,Directed
Fantasy,Slick Rick,1,12918,Directed
The Doctor,[GW].Wi_Tu_Lo,3,12925,Directed
[EE's Disciple],Charizard,1,12926,Directed
Vynil | Zyn,Mesuzuko | M-God,1,12931,Directed
Moist,Error,1,12942,Directed
Moist,Van Dyke Brown,1,12942,Directed
Little Do You Know,Gromes,2,12943,Directed
Little Do You Know,dez,2,12943,Directed
Assassin,whatever,1,12954,Directed
Boo,Rizwanovich,1,12963,Directed
The Dude,kek,1,12967,Directed
Tick Tock,Ho랑이,2,12990,Directed
Memories,Spooderman,2,13002,Directed
BeezyDota,Clouds,3,13007,Directed
BeezyDota,Miley,3,13007,Directed
#TRNDSTTR,DKD,1,13008,Directed
G4G.Madness,G4G.FEWL,2,13018,Directed
Ya,`Blurry Eyes,1,13026,Directed
Eagle,confessor,3,13029,Directed
hG.IntrinsiC,^_^,2,13034,Directed
The Psychotic Snivy,"<font face=""impact"">SALTEW",1,13068,Directed
:(,Fantasy,14,13073,Directed
:(,Slick Rick,14,13073,Directed
:(,You're*,14,13073,Directed
Gibby,raafay,1,13076,Directed
Assassin,JOHN CENA,1,13080,Directed
322,ice,1,13088,Directed
Kunz °,Nigga,2,13101,Directed
AlienManaBanana,2Q (暴怒的豆角儿),1,13104,Directed
AlienManaBanana,KappaPride,1,13104,Directed
Prometheus,#T1CA,1,13114,Directed
Morgan Freefarm,Ho랑이,4,13118,Directed
Morgan Freefarm,Rigby,4,13118,Directed
Morgan Freefarm,Tick Tock,4,13118,Directed
Assassin,QQ,2,13124,Directed
Assassin,whatever,2,13124,Directed
Eagle,Gollir@.,2,13128,Directed
AAA,KKK,1,13130,Directed
AAA,VAN DYKE BROWN,1,13130,Directed
=-~XenonSpherE~-=,PUNX,4,13133,Directed
Xorion,Taco,2,13151,Directed
Bart,Brerik,1,13160,Directed
Memories,Spooderman,1,13167,Directed
Fallen,Internet Explorer,1,13173,Directed
Fallen,jaynanners,1,13173,Directed
NB,B,4,13185,Directed
NB,Pain,4,13185,Directed
KappaRoss,Krisyboi,1,13194,Directed
Nek-Ro-Sin,Allahu Akbar,1,13197,Directed
dez,Gromes,1,13199,Directed
Banyu,Fatality,2,13210,Directed
Madao,XD,1,13223,Directed
^_^,hG.IntrinsiC,1,13228,Directed
Happy Little Tree,I just want to be happy,3,13233,Directed
Vendetta,Dean,2,13243,Directed
Eagle,FredJ,1,13245,Directed
Eagle,West Street Variety,1,13245,Directed
Mesuzuko | M-God,Vynil | Zyn,2,13262,Directed
PsyDuck,SOMETIMES,1,13289,Directed
Clueless,Virus,6,13291,Directed
pyrofrantic,JUMPMAN,1,13294,Directed
Miley,Xcalibur,18,13295,Directed
Taco,Xorion,1,13309,Directed
Standin.ragha,Defensif^,1,13328,Directed
Standin.ragha,Nethersp@wn,1,13328,Directed
Rizwanovich,Betski,1,13335,Directed
Ice,Pengo,1,13361,Directed
Tensai >.<,@Sonicdoto,1,13363,Directed
Cookie,Miracle-,1,13370,Directed
Cookie,Đưa Nhau Đi Feed,1,13370,Directed
< blank >,aQua,2,13373,Directed
< blank >,LGD.Maybe,1,13378,Directed
Water,♥Savage,1,13384,Directed
Kappa,Ｍｏｏ:),9,13387,Directed
Memories,A Wild Smurf,1,13394,Directed
Memories,Spooderman,1,13394,Directed
Brian,Pablo,1,13397,Directed
Fuuzzie,12345,2,13400,Directed
TheGentleman,.^Vintager,1,13401,Directed
TheGentleman,Rizzrack,1,13401,Directed
TheGentleman,lord.ary,1,13401,Directed
Je'W. DangerousDan,Je'W.Danny Dorito,1,13404,Directed
Mesuzuko | M-God,Vynil | Zyn,1,13407,Directed
Emperor,4Head,1,13408,Directed
Emperor,Hash Brownie,1,13408,Directed
RANDOM OR RIOT,Happy,1,13425,Directed
Icarus-,Hakuna Matata,1,13461,Directed
Icarus-,I just want to be happy,1,13461,Directed
@Sonicdoto,Tensai >.<,1,13464,Directed
Snipe Desu~,Road to 4k,1,13465,Directed
Ephemeral,Hard Mode,3,13466,Directed
Ephemeral,fake world,3,13466,Directed
Miracle,Hades,1,13467,Directed
Miracle,Light of Darkness,1,13467,Directed
Lel,< blank >,1,13482,Directed
Lel,Wolf,1,13482,Directed
iTzRobb,Commander no Commanding,1,13492,Directed
aaron,Carl,1,13494,Directed
aaron,Kira,1,13494,Directed
Deez_Nuts,666,7,13503,Directed
Deez_Nuts,Anonymous,7,13503,Directed
Spooderman,Memories,1,13509,Directed
#U,--,2,13512,Directed
SusieDoesn'tLoveYou,BestMidPlayer,2,13519,Directed
Taintednight,Towelie,1,13522,Directed
kappa,Miracle,1,13528,Directed
nob,Ace,1,13537,Directed
nob,Devil,1,13537,Directed
L.A. Beast,...,2,13541,Directed
RRL,dez,3,13546,Directed
Vynil | Zyn,Mesuzuko | M-God,1,13550,Directed
Miracle,Ace,1,13554,Directed
Miracle,SheVeeN,1,13554,Directed
gohanaragorn,██████████�,1,13557,Directed
Valar Morghulis,paloralogram,2,13561,Directed
Dave,Smegma,2,13564,Directed
VG.Super,???????,3,13570,Directed
VG.Super,The Doctor,3,13570,Directed
Interpol,JOHN CENA,1,13578,Directed
Betski,Sir Pudgealot,1,13579,Directed
Saitama,GG,2,13590,Directed
zen,JoeBlender,1,13594,Directed
123,Hashirama,2,13597,Directed
Kappa,CLVTCHPANDA | 6分の神,4,13598,Directed
Noodlz ツ,< blank >,1,13601,Directed
Flash,nicenicenice,1,13615,Directed
n fe ny mmr,Noob,1,13629,Directed
n fe ny mmr,emge,1,13629,Directed
Morty,Matsuoka Rin,1,13635,Directed
Lets get this underway,Saitama,8,13637,Directed
SOMETIMES,PsyDuck,1,13640,Directed
eastwood,????????,3,13673,Directed
eastwood,Leo,3,13673,Directed
Carl,Deodorant spray,1,13684,Directed
Ri,hi,2,13712,Directed
Acoregan,YB,1,13718,Directed
SY,enenlove ツ,1,13731,Directed
SY,¯\_(ツ)_/¯,1,13731,Directed
Lucifer,Predator,1,13741,Directed
Chaos,woshnosh SWNL,1,13757,Directed
Ahov,Red,2,13760,Directed
JMT,Nek-Ro-Sin,1,13773,Directed
Kunz °,Nigga,1,13792,Directed
Joe,Asphyxinatrix,1,13801,Directed
Joe,SweetChilliPhilly,1,13801,Directed
panda,Daemonum Tert,2,13807,Directed
panda,Logic,2,13807,Directed
Vern Vandamn,Alucard,1,13808,Directed
I mute everyone,Bloop,1,13810,Directed
G4G.FEWL,G4G.Madness,2,13819,Directed
Marik,TheEye3,5,13824,Directed
Trollypops,Cheese,1,13836,Directed
xd,Broken Man,3,13846,Directed
xd,dez,3,13846,Directed
Psycho,PANDA,3,13868,Directed
< blank >,Splinter,2,13871,Directed
CDEC.garder.taobo,Scrotes,1,13878,Directed
HAL-9000,Fly,1,13888,Directed
PUNX,Heisenberg,1,13889,Directed
Lucifer,Gary,1,13890,Directed
Brownballa55,Red,1,13895,Directed
Brownballa55,cskalias,1,13895,Directed
Doge,Pain,3,13918,Directed
QualtroHead,asd,1,13919,Directed
Thejoyofdota FeelsBadMan,XO,1,13958,Directed
V,Psycho,1,13965,Directed
beś-_-beś,Samy,1,13981,Directed
Kaboom,-25,1,13995,Directed
J.J.,Ragnar,1,14008,Directed
J.J.,killzone,1,14008,Directed
fensji,[A]dmiral Bullshit,1,14010,Directed
fensji,[W],1,14010,Directed
TARS,Leon,3,14011,Directed
Q,Uriziel,1,14017,Directed
PUNX,Soul,1,14019,Directed
Kappa,Kira,1,14042,Directed
-xX-420-SAVAGE-KOALA-420-Xx-,SoFloAntonio,3,14060,Directed
Scrotes,eastwood,2,14063,Directed
REvo.f,Ceyler,1,14079,Directed
xWinkler,Evil,2,14085,Directed
Allison,s1m13,1,14099,Directed
Bloop,I mute everyone,1,14105,Directed
Bloop,Mikasa,1,14105,Directed
Bloop,Richard,1,14105,Directed
SOMETIMES,PsyDuck,1,14113,Directed
SQWERTY,Jim Carry,1,14116,Directed
Blacque The Lil' Rooster,Olaf,5,14124,Directed
cocodino,Thanatael,2,14134,Directed
Loading...█|█|█|█|█|�,V,8,14154,Directed
WTF,No Mercy,1,14166,Directed
Perfect Is Shit,K P A C U B O,1,14184,Directed
Perfect Is Shit,LMAO,1,14184,Directed
RFA,Hakuna Matata,1,14203,Directed
Urgel,Shin,1,14223,Directed
Eagle,Game is Over,2,14242,Directed
Eagle,RRL,2,14242,Directed
Eagle,ihylmn,2,14242,Directed
happy little sticks,happy little clouds,1,14244,Directed
#T1CA,Saitama,1,14264,Directed
Internet Explorer,Mika Anchornen,1,14277,Directed
bwew,Sleeping_[D]og,1,14284,Directed
Arakus,...,3,14293,Directed
Arothe. /muted all,@ChmieluDota,2,14296,Directed
Arothe. /muted all,Pieters,2,14296,Directed
Thylacine,123,1,14313,Directed
Thylacine,carry please ty,1,14313,Directed
panda,Psycho,1,14328,Directed
Noob,1234,1,14330,Directed
Noob,ебать,1,14330,Directed
:(,Dream,1,14338,Directed
....,Bloop,3,14341,Directed
....,I mute everyone,3,14341,Directed
....,QQ,3,14341,Directed
SiR,Sir Pudgealot,1,14347,Directed
SiR,baba,1,14347,Directed
Mach,S,2,14366,Directed
Gdo,Gilgamesh,2,14373,Directed
R,βeardong,1,14378,Directed
Buzenbazen,Samurai,1,14380,Directed
Vincent,Deadpool,1,14383,Directed
Vincent,Max,1,14383,Directed
this is the life that i chose,叉烧包,1,14397,Directed
<blank>,WHAT?!,1,14405,Directed
tq-,Deadly^_^,5,14406,Directed
Narcotix,random,1,14409,Directed
Justin Timbersaw,G,1,14416,Directed
tunes,123,1,14451,Directed
Dante,baKKhus,2,14460,Directed
Silver,Gintoki,1,14463,Directed
Silver,Shadow,1,14463,Directed
Fred,Dracula,3,14473,Directed
Valentino,Savage,21,14482,Directed
Tg den Storslåede Troldkarl!,Valkyrie,1,14519,Directed
[DoGe]Lopaha,23,3,14525,Directed
Coco,Arakus,4,14538,Directed
Adlet Mayer,Prince Porno,1,14576,Directed
@ChmieluDota,Arothe. /muted all,3,14577,Directed
@ChmieluDota,Pieters,3,14577,Directed
Jaythejackass,Nexr,1,14578,Directed
Jaythejackass,Totti#Smauking dat Seaweed,1,14578,Directed
The True God,:(,1,14582,Directed
Λ,Get Rekt,2,14583,Directed
Λ,Kappa,2,14583,Directed
You're*,kld,1,14588,Directed
tq-,Deadly^_^,1,14591,Directed
sSam,ХЭЙ КАППА КАППА Х,3,14619,Directed
XTN,Melon Juny[A]r,1,14634,Directed
< blank >,Ice,21,14636,Directed
:),la fée verte,3,14640,Directed
叉烧包,this is the life that i chose,2,14653,Directed
Tryhard,Plata O Plomo,1,14661,Directed
Morrow ᕕ,Roland,1,14680,Directed
Logic,big blac k clock,2,14704,Directed
GG,LGD.Maybe,1,14712,Directed
Law,Thanatael,2,14724,Directed
Law,cocodino,2,14724,Directed
Road to Al-Qaeda,El Dude,1,14726,Directed
Titane,player,8,14740,Directed
Titane,wizn,8,14740,Directed
The Only God,The True God,1,14750,Directed
Zer0,UI &UX,1,14758,Directed
VonL,Madara,1,14759,Directed
plz nerf me,BASH LORD,6,14761,Directed
:D,topsu,1,14771,Directed
Bob Ross,HolyMoly -QsQ-,1,14808,Directed
MRX,Valkyrie,1,14840,Directed
xd,Dondo,1,14843,Directed
You're*,Bacon,2,14845,Directed
You're*,kld,2,14845,Directed
MyKing,Carl,1,14850,Directed
happy little sticks,happy little clouds,1,14851,Directed
Morty,LoveAV road to 6k,1,14877,Directed
...,Hans Humpty,1,14878,Directed
...,I'am,1,14878,Directed
NiQz,Diegolh,3,14880,Directed
Carl,kk,1,14886,Directed
Lumos,Bob,2,14887,Directed
?,Mikasa,1,14896,Directed
Cory in da Crib,Kamui,1,14897,Directed
Fearless,TySAD,1,14900,Directed
Broken Man,sandfriend,1,14909,Directed
Anomander Rake,Madao,1,14957,Directed
Anomander Rake,XD,1,14957,Directed
uukei,Nuggets,2,14979,Directed
Subarashi kun (lft ),.....,1,14984,Directed
Subarashi kun (lft ),hehe,1,14984,Directed
123,@Sonicdoto,1,14985,Directed
topsu,SNOW,2,15000,Directed
Frank,< blank >,1,15004,Directed
?,βeardong,3,15012,Directed
Diabetuus,Mr_spoon,1,15016,Directed
Diabetuus,Pornochicken,1,15016,Directed
AzoR725,..,1,15017,Directed
攀登,Hans Moleman,1,15030,Directed
攀登,LoveAV road to 6k,1,15030,Directed
Dindender,MID OR FEED,1,15044,Directed
sad,Madara,1,15068,Directed
Bloop,Kingmonkey,1,15088,Directed
...,Hans Humpty,5,15103,Directed
...,I'am,5,15103,Directed
Kai,$kavit¥,1,15114,Directed
Kai,Darl2en,1,15114,Directed
Donk,Fire,1,15118,Directed
HolyMoly -QsQ-,Bob Ross,1,15119,Directed
322,Thrower,1,15131,Directed
Tony,Kingslayer,2,15133,Directed
Tony,Madison Ivy,2,15133,Directed
Tony,theo,2,15133,Directed
Rockstah,SimpLe,1,15141,Directed
Rockstah,Zeenix,1,15141,Directed
SNOW,JakeisBibleThump,1,15148,Directed
SNOW,Make Your Dreams Come True,1,15148,Directed
Mastersheep,[siQ] DRUNKEN-MASTER,1,15152,Directed
Mastersheep,chrizzl,1,15152,Directed
Emil,Kaboom,2,15154,Directed
Emil,Tobi,2,15154,Directed
EXCLUSIVE,Hansi,1,15180,Directed
AAA,ghjklkvfcdfghj,1,15204,Directed
Fish Roe Man,......,2,15208,Directed
Fish Roe Man,Jc,2,15208,Directed
Kaolin~!,Broken Man,1,15214,Directed
WaaDaaFaak!?,Dream,1,15227,Directed
123,LiverCheese,2,15245,Directed
Up-iN*tHe.AiR,Derp Derp,2,15261,Directed
Up-iN*tHe.AiR,killzone,2,15261,Directed
Dontores`,Kirito,3,15291,Directed
Howl Pendragon.,G. R. T.,1,15295,Directed
NotLikeThis,Sklink,1,15297,Directed
WWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW,matassos,1,15306,Directed
Captain Adorable,Нет Нах,1,15307,Directed
██████████�,Make Your Dreams Come True,2,15330,Directed
XO,--,3,15353,Directed
John Cena,VaLoS,1,15361,Directed
Morgan Freefarm,Crazy,3,15363,Directed
Morgan Freefarm,Runner Seven,3,15363,Directed
...,Ratatouille,1,15365,Directed
Miracle,Webb,1,15376,Directed
Alexander den Store,Road to 5k,1,15380,Directed
kaztah,Bulls_Eye,1,15391,Directed
2Q (暴怒的豆角儿),Tensaiくず ! misery god,1,15396,Directed
Goofy Hell,D,2,15397,Directed
Goofy Hell,Lost_Faith,2,15397,Directed
Goofy Hell,[N]ooble,2,15397,Directed
xD,Jack Sparrow,4,15403,Directed
SQWERTY,Log1c,1,15426,Directed
happychappy,Ragnar Lothbrok,1,15438,Directed
happychappy,xmas mike,1,15438,Directed
asd,mega,1,15442,Directed
I Knew You Were Trouble,JOHN HITLER,1,15454,Directed
I Knew You Were Trouble,King Wizard,1,15454,Directed
I Knew You Were Trouble,Thomas Shelby,1,15454,Directed
Redemption,Baldur,3,15458,Directed
CocoJambo,Captain Puppan,1,15459,Directed
CocoJambo,Puppey,1,15459,Directed
Miracle-,DaBeginning,1,15468,Directed
ALLIANCE FANGAY DONT TALK TO ME,Jesus,1,15472,Directed
ALLIANCE FANGAY DONT TALK TO ME,Rotköpchen,1,15472,Directed
-,WaaDaaFaak!?,1,15480,Directed
Knibbelz,2slow4flo,1,15486,Directed
3K.Zvan.TheNight,...,1,15489,Directed
322,woshnosh SWNL,1,15497,Directed
Admiral Meme,Tobi,1,15501,Directed
PANDA,Rick,1,15506,Directed
PANDA,mARLEY.sAMA ´,1,15506,Directed
QeMooder,bad,1,15517,Directed
Nazarij,Bubbles,2,15521,Directed
..,[     ],1,15530,Directed
Play it again Sam,Boss,2,15531,Directed
ХЭЙ КАППА КАППА Х,Kaya,2,15539,Directed
Make Your Dreams Come True,?????,1,15549,Directed
Make Your Dreams Come True,???????????,1,15549,Directed
Make Your Dreams Come True,Tahurtz,1,15549,Directed
Make Your Dreams Come True,ihylmn,1,15549,Directed
ALWAYSWANNAFLY,Smaug,1,15564,Directed
Uriziel,<3,2,15584,Directed
MID OR FEED,KnotDota #Tryharder,1,15594,Directed
Ragnar,Up-iN*tHe.AiR,1,15595,Directed
Loading...█|█|█|█|█|�,Fury,1,15596,Directed
123,BabyRage,1,15609,Directed
Goofy Hell,Lost_Faith,1,15623,Directed
Goofy Hell,[N]ooble,1,15623,Directed
Kodi,Cronos,6,15628,Directed
Road to Al-Qaeda,El Dude,1,15634,Directed
Road to Al-Qaeda,Insane,1,15634,Directed
Titane,wizn,3,15640,Directed
N-ice,mARLEY.sAMA ´,1,15646,Directed
Awe,Japple LMAO,2,15660,Directed
Benegripe,whatever,1,15663,Directed
Providence,Xin,1,15683,Directed
Bleezieeeeeeeeee,DK,2,15697,Directed
^_^,"28 aint enough, you need more",2,15703,Directed
^_^,Keyboard Warrior,2,15703,Directed
Spatium.Geniusammyr,T A I P E I,1,15710,Directed
bazookababy,kgeekay,1,15729,Directed
"""You awake?""",Atlas,1,15740,Directed
"""You awake?""",Eosin,1,15740,Directed
Mlcrosoft,s4tarash,1,15746,Directed
Mlcrosoft,your4,1,15746,Directed
Insidious_Mouse,Axios,1,15759,Directed
Awesome,Geomchi507,1,15760,Directed
JakeisBibleThump,RRL,1,15761,Directed
JakeisBibleThump,Superior Highlander Genes,1,15761,Directed
yung marko,12,1,15762,Directed
Sara :),Kaya,2,15782,Directed
Sara :),MrMkay,2,15782,Directed
Mikasa,Allison,1,15798,Directed
Endorphin,MaskGT,2,15810,Directed
Mario,GGG,1,15820,Directed
Alexander den Store,Road to 5k,1,15826,Directed
Clockwerk Orange,sweg magician,1,15829,Directed
DSwissK,RS,1,15837,Directed
RebirthofLeGenD,Reginald Gildersleeve,2,15876,Directed
RebirthofLeGenD,bneutrality,2,15876,Directed
Emil,Skiper,1,15879,Directed
<>,Tensaiくず ! misery god,2,15885,Directed
Webb,Ez,1,15904,Directed
Aneren,Equalizer,4,15905,Directed
Apache,Oidz,1,15910,Directed
Wintermute,DarkTimes,1,15914,Directed
Wintermute,Strong & Independent,1,15914,Directed
bourgeoisie,KingJonesGaming,1,15928,Directed
Nick,Clam_Chowder002,1,15931,Directed
Nick,Tahurtz,1,15931,Directed
BASH LORD,plz nerf me,1,15933,Directed
KallePlanka,JM,1,15968,Directed
KallePlanka,Lutch,1,15968,Directed
"<font face=""magneto"">GG I Win(m",??????,1,15992,Directed
"<font face=""magneto"">GG I Win(m",Ice Tiger,1,15992,Directed
Pornochicken,Diabetuus,1,15993,Directed
Buzenbazen,noob,2,16005,Directed
Lucky,Alison,2,16006,Directed
Bob Ross,Buster,2,16026,Directed
FREDRIK,Cringer,1,16036,Directed
FREDRIK,Jonte The Moose,1,16036,Directed
B-Rabbit,Fish Roe Man,1,16041,Directed
Flawless,Drak0n,1,16043,Directed
23,=),1,16045,Directed
23,Tristan,1,16045,Directed
Rob Boss,Cotton.Karma,1,16053,Directed
Cloud,22,1,16054,Directed
Cloud,King Meme The Meme King,1,16054,Directed
Cloud,Pablo,1,16054,Directed
Perfect Is Shit,"Hi, Can I have mossarella stick",1,16060,Directed
Awe,Japple LMAO,2,16062,Directed
Drake,twitch.tv/pesdota #Hope,2,16076,Directed
+25,Play it again Sam,1,16087,Directed
MyMeK,WHAT IS LOVE?,1,16103,Directed
Gdo,Gilgamesh,1,16106,Directed
Titan,Yaki,1,16122,Directed
Skiper,.Bench,1,16125,Directed
Air,...............................,1,16132,Directed
Sun,HolloW,1,16133,Directed
B-Rabbit,Lambo,1,16142,Directed
B-Rabbit,bloodhound,1,16142,Directed
happychappy,strawberry bonbons,2,16147,Directed
happychappy,xmas mike,2,16147,Directed
Deadly^_^,Flash,1,16164,Directed
Deadly^_^,tq-,1,16164,Directed
gypsyfy,S.T.Y.L.E.,3,16166,Directed
mylo,Döner,2,16181,Directed
Bleezieeeeeeeeee,Logic,2,16188,Directed
Bleezieeeeeeeeee,Tensaiくず ! misery god,2,16188,Directed
NotLikeThis,Seatech,1,16195,Directed
rowanyourboats,ThaddeusV,1,16202,Directed
Air,chicken2000,1,16212,Directed
Superior Highlander Genes,topsu,2,16231,Directed
Ragnar,Clam_Chowder002,1,16232,Directed
Ragnar,Tahurtz,1,16232,Directed
Terpcasl,< blank >,1,16236,Directed
Terpcasl,Number Juan Doto Player,1,16236,Directed
Lars-Olof,RollarN^,1,16246,Directed
Schlebben.XD,Spooderman,1,16254,Directed
Filiard,HalF.Mad,4,16269,Directed
Filiard,Rosse,4,16269,Directed
Falcon,Mirakuru#Pray4Paris,6,16274,Directed
Mid Lane,Hodor,1,16282,Directed
william.boshi,No,1,16285,Directed
1738,ATC,1,16290,Directed
333,KITTY HAS TO GO,1,16298,Directed
King,Happy,2,16305,Directed
King,Rabbit,2,16305,Directed
N-ice,Prince Porno,1,16313,Directed
DoughbEE,Xin,1,16314,Directed
plz nerf me,BASH LORD,1,16341,Directed
happy little clouds,happy little sticks,1,16346,Directed
Destroyer,( ͡° ͜ʖ ͡°),1,16348,Directed
Bob Ross,HolyMoly -QsQ-,1,16362,Directed
